timestamp,open,high,low,close,volume
1764639420,86360.0,86360.0,86315.0,86315.0,0.00084
1764639480,86369.0,86369.0,86369.0,86369.0,0.00106
1764639540,86369.0,86369.0,86369.0,86369.0,0.0
1764639600,86369.0,86369.0,86369.0,86369.0,0.0
1764639660,86343.0,86343.0,86339.0,86339.0,0.00231
1764639720,86262.0,86325.0,86262.0,86325.0,0.01248
1764639780,86308.0,86327.0,86265.0,86265.0,0.00123
1764639840,86227.0,86288.0,86227.0,86288.0,0.00372
1764639900,86211.0,86277.0,86211.0,86250.0,0.00742
1764639960,86295.0,86295.0,86244.0,86244.0,0.00259
1764640020,86262.0,86262.0,86262.0,86262.0,0.00023
1764640080,86262.0,86262.0,86262.0,86262.0,0.0
1764640140,86262.0,86262.0,86262.0,86262.0,0.0
1764640200,86235.0,86235.0,86235.0,86235.0,0.00021
1764640260,86112.0,86112.0,86089.0,86089.0,0.00195
1764640320,86093.0,86105.0,86093.0,86105.0,0.0052
1764640380,86142.0,86142.0,86142.0,86142.0,0.00022
1764640440,86130.0,86192.0,86130.0,86134.0,0.00176
1764640500,86171.0,86171.0,86171.0,86171.0,0.00349
1764640560,86128.0,86128.0,86128.0,86128.0,0.00022
1764640620,86125.0,86125.0,86125.0,86125.0,0.0002
1764640680,86128.0,86128.0,86128.0,86128.0,0.00022
1764640740,86118.0,86118.0,86118.0,86118.0,0.00141
1764640800,86151.0,86151.0,86147.0,86147.0,0.0546
1764640860,86113.0,86113.0,86113.0,86113.0,0.00748
1764640920,86157.0,86157.0,86117.0,86117.0,0.00108
1764640980,86147.0,86165.0,86144.0,86144.0,0.00722
1764641040,86171.0,86171.0,86164.0,86164.0,0.0015
1764641100,86145.0,86163.0,86145.0,86163.0,0.0004
1764641160,86163.0,86163.0,86163.0,86163.0,0.0
1764641220,86058.0,86058.0,86058.0,86058.0,0.0089
1764641280,86072.0,86103.0,86072.0,86103.0,0.00155
1764641340,86103.0,86103.0,86103.0,86103.0,0.0
1764641400,86103.0,86103.0,86103.0,86103.0,0.0
1764641460,86128.0,86128.0,86128.0,86128.0,0.00023
1764641520,86166.0,86259.0,86166.0,86241.0,0.00172
1764641580,86266.0,86266.0,86266.0,86266.0,0.00018
1764641640,86232.0,86246.0,86231.0,86246.0,0.02897
1764641700,86262.0,86342.0,86262.0,86334.0,0.02842
1764641760,86342.0,86417.0,86342.0,86417.0,0.00072
1764641820,86450.0,86450.0,86450.0,86450.0,0.00048
1764641880,86450.0,86450.0,86450.0,86450.0,0.00071
1764641940,86450.0,86450.0,86414.0,86414.0,0.0004
1764642000,86414.0,86414.0,86414.0,86414.0,0.0
1764642060,86414.0,86414.0,86414.0,86414.0,0.0
1764642120,86450.0,86476.0,86450.0,86457.0,0.00197
1764642180,86450.0,86450.0,86450.0,86450.0,0.00114
1764642240,86450.0,86465.0,86450.0,86461.0,0.00116
1764642300,86500.0,86525.0,86500.0,86525.0,0.00102
1764642360,86525.0,86525.0,86525.0,86525.0,0.0
1764642420,86477.0,86477.0,86477.0,86477.0,0.00069
1764642480,86450.0,86450.0,86450.0,86450.0,0.00023
1764642540,86443.0,86443.0,86396.0,86396.0,0.00109
1764642600,86366.0,86397.0,86366.0,86386.0,0.00155
1764642660,86380.0,86380.0,86377.0,86377.0,0.00771
1764642720,86377.0,86377.0,86377.0,86377.0,0.0
1764642780,86426.0,86426.0,86426.0,86426.0,0.00023
1764642840,86426.0,86460.0,86426.0,86460.0,0.00268
1764642900,86419.0,86419.0,86419.0,86419.0,0.00019
1764642960,86484.0,86484.0,86484.0,86484.0,0.00044
1764643020,86508.0,86508.0,86495.0,86495.0,0.00086
1764643080,86460.0,86460.0,86460.0,86460.0,0.01741
1764643140,86421.0,86434.0,86421.0,86434.0,0.00157
1764643200,86466.0,86476.0,86452.0,86452.0,0.00114
1764643260,86500.0,86530.0,86500.0,86525.0,0.02593
1764643320,86490.0,86490.0,86464.0,86475.0,0.03843
1764643380,86485.0,86485.0,86485.0,86485.0,0.00022
1764643440,86471.0,86471.0,86434.0,86456.0,0.00262
1764643500,86479.0,86479.0,86479.0,86479.0,0.0002
1764643560,86434.0,86434.0,86434.0,86434.0,0.0002
1764643620,86423.0,86423.0,86367.0,86367.0,0.00265
1764643680,86394.0,86394.0,86394.0,86394.0,0.00058
1764643740,86421.0,86421.0,86367.0,86410.0,0.01462
1764643800,86413.0,86413.0,86413.0,86413.0,0.00161
1764643860,86413.0,86413.0,86413.0,86413.0,0.0
1764643920,86364.0,86364.0,86364.0,86364.0,0.00069
1764643980,86321.0,86328.0,86321.0,86328.0,0.00347
1764644040,86357.0,86357.0,86357.0,86357.0,0.0009
1764644100,86357.0,86357.0,86357.0,86357.0,0.0
1764644160,86312.0,86312.0,86312.0,86312.0,0.01774
1764644220,86312.0,86312.0,86312.0,86312.0,0.0
1764644280,86229.0,86229.0,86229.0,86229.0,0.00042
1764644340,86229.0,86229.0,86229.0,86229.0,0.0
1764644400,86252.0,86285.0,86185.0,86185.0,0.00263
1764644460,86220.0,86220.0,86207.0,86220.0,0.00039
1764644520,86216.0,86220.0,86216.0,86220.0,0.00158
1764644580,86220.0,86276.0,86220.0,86276.0,0.00118
1764644640,86255.0,86255.0,86229.0,86229.0,0.00175
1764644700,86205.0,86205.0,86205.0,86205.0,0.0002
1764644760,86179.0,86179.0,86123.0,86123.0,0.00416
1764644820,86135.0,86135.0,86135.0,86135.0,0.00189
1764644880,86192.0,86192.0,86192.0,86192.0,0.00019
1764644940,86192.0,86192.0,86192.0,86192.0,0.0
1764645000,86234.0,86234.0,86234.0,86234.0,0.0007
1764645060,86267.0,86267.0,86267.0,86267.0,0.00018
1764645120,86267.0,86267.0,86267.0,86267.0,0.00019
1764645180,86267.0,86267.0,86267.0,86267.0,0.0
1764645240,86267.0,86267.0,86267.0,86267.0,0.0
1764645300,86311.0,86311.0,86253.0,86253.0,0.04837
1764645360,86236.0,86246.0,86236.0,86246.0,0.01188
1764645420,86246.0,86246.0,86246.0,86246.0,0.0
1764645480,86246.0,86246.0,86246.0,86246.0,0.0
1764645540,86246.0,86246.0,86246.0,86246.0,0.0
1764645600,86182.0,86182.0,86182.0,86182.0,0.00032
1764645660,86182.0,86182.0,86147.0,86147.0,0.00444
1764645720,86147.0,86147.0,86147.0,86147.0,0.0
1764645780,86000.0,86040.0,86000.0,86040.0,0.00043
1764645840,86040.0,86040.0,86038.0,86038.0,0.00165
1764645900,86051.0,86051.0,86051.0,86051.0,0.00037
1764645960,86000.0,86000.0,86000.0,86000.0,0.00014
1764646020,86000.0,86000.0,86000.0,86000.0,0.0
1764646080,86043.0,86043.0,86043.0,86043.0,0.00019
1764646140,86058.0,86058.0,86058.0,86058.0,0.00018
1764646200,85997.0,86027.0,85997.0,85997.0,0.04299
1764646260,85981.0,85981.0,85981.0,85981.0,0.00023
1764646320,85971.0,85971.0,85963.0,85964.0,0.00201
1764646380,85963.0,85963.0,85963.0,85963.0,0.02557
1764646440,85963.0,85963.0,85963.0,85963.0,0.0
1764646500,85961.0,85961.0,85961.0,85961.0,0.00021
1764646560,85944.0,85944.0,85944.0,85944.0,0.0012
1764646620,85961.0,85961.0,85940.0,85961.0,0.00048
1764646680,85821.0,85821.0,85821.0,85821.0,0.0002
1764646740,85958.0,85961.0,85954.0,85961.0,0.00106
1764646800,85814.0,86000.0,85814.0,86000.0,0.00327
1764646860,85961.0,86000.0,85961.0,85982.0,0.00206
1764646920,86000.0,86000.0,86000.0,86000.0,0.00023
1764646980,85997.0,86000.0,85824.0,85897.0,0.00242
1764647040,85915.0,85966.0,85911.0,85966.0,0.00486
1764647100,85663.0,85956.0,85613.0,85613.0,0.00914
1764647160,85956.0,85956.0,85956.0,85956.0,0.00309
1764647220,85939.0,85939.0,85613.0,85613.0,0.00944
1764647280,85613.0,85613.0,85500.0,85500.0,0.00026
1764647340,85868.0,85868.0,85868.0,85868.0,0.00013
1764647400,85868.0,85900.0,85868.0,85900.0,0.0017
1764647460,85900.0,85900.0,85900.0,85900.0,0.0
1764647520,85887.0,85905.0,85887.0,85905.0,0.00327
1764647580,85500.0,85500.0,85493.0,85493.0,0.00233
1764647640,85483.0,85483.0,85483.0,85483.0,0.0012
1764647700,85560.0,85560.0,85560.0,85560.0,0.00364
1764647760,85854.0,85869.0,85610.0,85610.0,0.00164
1764647820,85610.0,85610.0,85610.0,85610.0,0.0
1764647880,85956.0,85956.0,85696.0,85696.0,0.01531
1764647940,85696.0,85696.0,85696.0,85696.0,0.0
1764648000,85943.0,85959.0,85943.0,85959.0,0.00073
1764648060,85759.0,86881.0,85759.0,86839.0,0.04057
1764648120,86799.0,86799.0,86793.0,86793.0,0.01843
1764648180,86778.0,86789.0,86778.0,86789.0,0.00482
1764648240,86775.0,86775.0,86775.0,86775.0,0.00035
1764648300,86668.0,86668.0,86668.0,86668.0,0.0023
1764648360,86668.0,86668.0,86668.0,86668.0,0.0
1764648420,86716.0,86716.0,86692.0,86692.0,0.00354
1764648480,86692.0,86692.0,86692.0,86692.0,0.0
1764648540,86760.0,86760.0,86698.0,86698.0,0.07288
1764648600,86681.0,86681.0,86681.0,86681.0,0.0013
1764648660,86681.0,86681.0,86681.0,86681.0,0.0
1764648720,86726.0,86726.0,86726.0,86726.0,0.0005
1764648780,86726.0,86785.0,86726.0,86785.0,0.00346
1764648840,86785.0,86788.0,86731.0,86731.0,0.01465
1764648900,86752.0,86783.0,86689.0,86689.0,0.04429
1764648960,86713.0,86720.0,86694.0,86694.0,0.00606
1764649020,86792.0,86805.0,86792.0,86805.0,0.0023
1764649080,86850.0,86850.0,86850.0,86850.0,0.00022
1764649140,86850.0,86907.0,86836.0,86836.0,0.02542
1764649200,86790.0,86790.0,86790.0,86790.0,0.00069
1764649260,86758.0,86758.0,86758.0,86758.0,0.00551
1764649320,86715.0,86715.0,86715.0,86715.0,0.00019
1764649380,86781.0,86814.0,86725.0,86725.0,0.00222
1764649440,86725.0,86725.0,86725.0,86725.0,0.0
1764649500,86725.0,86725.0,86725.0,86725.0,0.0
1764649560,86729.0,86729.0,86709.0,86709.0,0.00249
1764649620,86709.0,86709.0,86709.0,86709.0,0.0
1764649680,86667.0,86667.0,86667.0,86667.0,0.00041
1764649740,86667.0,86708.0,86667.0,86708.0,0.00164
1764649800,86706.0,86706.0,86673.0,86703.0,0.01079
1764649860,86662.0,86703.0,86662.0,86688.0,0.01534
1764649920,86662.0,86662.0,86607.0,86656.0,0.00361
1764649980,86640.0,86640.0,86640.0,86640.0,0.00157
1764650040,86642.0,86642.0,86588.0,86588.0,0.01086
1764650100,86611.0,86611.0,86611.0,86611.0,0.0089
1764650160,86611.0,86611.0,86611.0,86611.0,0.0
1764650220,86620.0,86620.0,86620.0,86620.0,0.00013
1764650280,86612.0,86612.0,86612.0,86612.0,0.00353
1764650340,86580.0,86580.0,86580.0,86580.0,0.00022
1764650400,86620.0,86661.0,86620.0,86661.0,0.00227
1764650460,86641.0,86641.0,86641.0,86641.0,0.00842
1764650520,86632.0,86632.0,86526.0,86627.0,0.11541
1764650580,86553.0,86553.0,86553.0,86553.0,0.0008
1764650640,86556.0,86556.0,86556.0,86556.0,0.00414
1764650700,86583.0,86587.0,86582.0,86587.0,0.00204
1764650760,86612.0,86644.0,86556.0,86600.0,0.00247
1764650820,86619.0,86619.0,86619.0,86619.0,0.00023
1764650880,86625.0,86625.0,86591.0,86591.0,0.0017
1764650940,86591.0,86591.0,86559.0,86559.0,0.00132
1764651000,86571.0,86641.0,86571.0,86641.0,0.00213
1764651060,86641.0,86646.0,86641.0,86646.0,0.00079
1764651120,86646.0,86646.0,86646.0,86646.0,0.0
1764651180,86605.0,86641.0,86605.0,86641.0,0.01825
1764651240,86641.0,86641.0,86641.0,86641.0,0.0
1764651300,86590.0,86590.0,86590.0,86590.0,0.00018
1764651360,86602.0,86608.0,86602.0,86608.0,0.00167
1764651420,86607.0,86607.0,86600.0,86600.0,0.00337
1764651480,86600.0,86600.0,86600.0,86600.0,0.0
1764651540,86623.0,86626.0,86623.0,86626.0,0.00184
1764651600,86585.0,86614.0,86585.0,86614.0,0.00255
1764651660,86586.0,86599.0,86573.0,86599.0,0.02124
1764651720,86608.0,86612.0,86608.0,86612.0,0.00172
1764651780,86641.0,86641.0,86641.0,86641.0,0.00035
1764651840,86611.0,86611.0,86611.0,86611.0,0.00162
1764651900,86575.0,86575.0,86544.0,86552.0,0.00442
1764651960,86572.0,86572.0,86572.0,86572.0,0.00125
1764652020,86544.0,86544.0,86544.0,86544.0,0.0008
1764652080,86533.0,86533.0,86502.0,86502.0,0.0012
1764652140,86481.0,86481.0,86463.0,86463.0,0.0017
1764652200,86459.0,86602.0,86459.0,86602.0,0.00404
1764652260,86602.0,86602.0,86602.0,86602.0,0.0
1764652320,86657.0,86753.0,86657.0,86721.0,0.01078
1764652380,86682.0,86682.0,86682.0,86682.0,0.00087
1764652440,86635.0,86635.0,86620.0,86620.0,0.00189
1764652500,86639.0,86639.0,86639.0,86639.0,0.00031
1764652560,86619.0,86619.0,86619.0,86619.0,0.0006
1764652620,86618.0,86618.0,86618.0,86618.0,0.00043
1764652680,86602.0,86604.0,86571.0,86604.0,0.00069
1764652740,86610.0,86616.0,86592.0,86607.0,0.00885
1764652800,86628.0,86635.0,86626.0,86626.0,0.00171
1764652860,86628.0,86628.0,86613.0,86613.0,0.00257
1764652920,86586.0,86598.0,86586.0,86598.0,0.00169
1764652980,86598.0,86598.0,86598.0,86598.0,0.0
1764653040,86589.0,86589.0,86589.0,86589.0,0.00023
1764653100,86614.0,86628.0,86614.0,86628.0,0.01129
1764653160,86610.0,86610.0,86610.0,86610.0,0.01803
1764653220,86610.0,86610.0,86610.0,86610.0,0.0
1764653280,86588.0,86588.0,86552.0,86552.0,0.00246
1764653340,86567.0,86567.0,86567.0,86567.0,0.00055
1764653400,86567.0,86567.0,86567.0,86567.0,0.0
1764653460,86537.0,86594.0,86537.0,86559.0,0.00291
1764653520,86552.0,86552.0,86552.0,86552.0,0.00189
1764653580,86552.0,86552.0,86552.0,86552.0,0.00194
1764653640,86539.0,86539.0,86539.0,86539.0,0.00028
1764653700,86539.0,86539.0,86539.0,86539.0,0.0
1764653760,86519.0,86519.0,86519.0,86519.0,0.00013
1764653820,86559.0,86572.0,86553.0,86553.0,0.00172
1764653880,86540.0,86558.0,86525.0,86525.0,0.00187
1764653940,86525.0,86525.0,86525.0,86525.0,0.0
1764654000,86534.0,86534.0,86534.0,86534.0,0.00018
1764654060,86534.0,86537.0,86534.0,86537.0,0.00126
1764654120,86498.0,86498.0,86498.0,86498.0,0.00018
1764654180,86498.0,86498.0,86498.0,86498.0,0.0
1764654240,86563.0,86574.0,86563.0,86574.0,0.00117
1764654300,86582.0,86598.0,86579.0,86591.0,0.00991
1764654360,86573.0,86573.0,86573.0,86573.0,0.00665
1764654420,86623.0,86623.0,86623.0,86623.0,0.00022
1764654480,86623.0,86651.0,86623.0,86645.0,0.00184
1764654540,86631.0,86631.0,86631.0,86631.0,0.00102
1764654600,86652.0,86652.0,86652.0,86652.0,0.00023
1764654660,86652.0,86654.0,86652.0,86654.0,0.00142
1764654720,86599.0,86599.0,86599.0,86599.0,0.00069
1764654780,86564.0,86564.0,86564.0,86564.0,0.0012
1764654840,86564.0,86564.0,86564.0,86564.0,0.0
1764654900,86611.0,86618.0,86611.0,86618.0,0.00078
1764654960,86570.0,86596.0,86551.0,86560.0,0.00774
1764655020,86613.0,86613.0,86613.0,86613.0,0.001
1764655080,86592.0,86628.0,86592.0,86628.0,0.00513
1764655140,86619.0,86619.0,86619.0,86619.0,0.0023
1764655200,86629.0,86629.0,86541.0,86596.0,0.00074
1764655260,86582.0,86610.0,86582.0,86610.0,0.00097
1764655320,86594.0,86594.0,86594.0,86594.0,0.00665
1764655380,86547.0,86547.0,86539.0,86539.0,0.00144
1764655440,86539.0,86539.0,86539.0,86539.0,0.0
1764655500,86530.0,86530.0,86530.0,86530.0,0.00069
1764655560,86516.0,86516.0,86516.0,86516.0,0.00043
1764655620,86544.0,86544.0,86544.0,86544.0,0.00163
1764655680,86530.0,86530.0,86529.0,86529.0,0.00121
1764655740,86529.0,86529.0,86529.0,86529.0,0.0
1764655800,86509.0,86509.0,86509.0,86509.0,0.00608
1764655860,86535.0,86535.0,86498.0,86523.0,0.00658
1764655920,86528.0,86528.0,86528.0,86528.0,7e-05
1764655980,86529.0,86545.0,86499.0,86499.0,0.00355
1764656040,86539.0,86550.0,86539.0,86550.0,0.01685
1764656100,86532.0,86538.0,86521.0,86521.0,0.00083
1764656160,86562.0,86562.0,86562.0,86562.0,0.00156
1764656220,86550.0,86550.0,86550.0,86550.0,0.00033
1764656280,86541.0,86541.0,86541.0,86541.0,0.0012
1764656340,86526.0,86526.0,86499.0,86499.0,0.007
1764656400,86526.0,86554.0,86526.0,86554.0,0.00523
1764656460,86554.0,86554.0,86554.0,86554.0,0.0
1764656520,86492.0,86492.0,86492.0,86492.0,0.00109
1764656580,86500.0,86511.0,86500.0,86511.0,0.00173
1764656640,86508.0,86509.0,86508.0,86509.0,0.00112
1764656700,86509.0,86509.0,86509.0,86509.0,0.0
1764656760,86509.0,86509.0,86509.0,86509.0,0.0
1764656820,86509.0,86509.0,86509.0,86509.0,0.0
1764656880,86509.0,86509.0,86509.0,86509.0,0.0
1764656940,86509.0,86509.0,86509.0,86509.0,0.0
1764657000,86502.0,86542.0,86502.0,86542.0,0.02253
1764657060,86548.0,86548.0,86527.0,86527.0,0.00053
1764657120,86555.0,86564.0,86555.0,86564.0,0.00098
1764657180,86606.0,86606.0,86606.0,86606.0,0.00292
1764657240,86608.0,86646.0,86608.0,86646.0,0.00321
1764657300,86646.0,86646.0,86646.0,86646.0,0.0
1764657360,86646.0,86646.0,86646.0,86646.0,0.0
1764657420,86646.0,86646.0,86646.0,86646.0,0.0
1764657480,86646.0,86646.0,86646.0,86646.0,0.0
1764657540,86647.0,86647.0,86577.0,86577.0,0.11584
1764657600,86654.0,86684.0,86654.0,86684.0,0.00092
1764657660,86677.0,86688.0,86666.0,86688.0,0.0236
1764657720,86718.0,86732.0,86690.0,86732.0,0.02414
1764657780,86709.0,86732.0,86709.0,86732.0,0.00036
1764657840,86732.0,86737.0,86732.0,86737.0,0.00056
1764657900,86722.0,86722.0,86695.0,86717.0,0.02373
1764657960,86692.0,86727.0,86692.0,86727.0,0.02971
1764658020,86716.0,86716.0,86707.0,86707.0,0.00464
1764658080,86708.0,86708.0,86672.0,86672.0,0.00569
1764658140,86694.0,86712.0,86694.0,86712.0,0.00359
1764658200,86711.0,86711.0,86692.0,86710.0,0.00805
1764658260,86710.0,86710.0,86710.0,86710.0,0.0
1764658320,86710.0,86710.0,86710.0,86710.0,0.0
1764658380,86710.0,86710.0,86710.0,86710.0,0.0
1764658440,86720.0,86720.0,86720.0,86720.0,0.00059
1764658500,86720.0,86720.0,86720.0,86720.0,0.0
1764658560,86702.0,86702.0,86702.0,86702.0,0.00069
1764658620,86636.0,86636.0,86636.0,86636.0,0.00018
1764658680,86636.0,86636.0,86636.0,86636.0,0.0
1764658740,86695.0,86695.0,86605.0,86605.0,0.0129
1764658800,86605.0,86605.0,86605.0,86605.0,0.0
1764658860,86640.0,86650.0,86640.0,86650.0,0.00102
1764658920,86650.0,86672.0,86613.0,86672.0,0.1269
1764658980,86605.0,86605.0,86605.0,86605.0,0.00018
1764659040,86557.0,86557.0,86557.0,86557.0,0.00093
1764659100,86590.0,86590.0,86590.0,86590.0,0.00096
1764659160,86571.0,86571.0,86507.0,86561.0,0.00096
1764659220,86546.0,86546.0,86546.0,86546.0,0.00034
1764659280,86546.0,86546.0,86546.0,86546.0,0.0
1764659340,86465.0,86508.0,86465.0,86508.0,0.0005
1764659400,86504.0,86519.0,86470.0,86519.0,0.00127
1764659460,86544.0,86544.0,86544.0,86544.0,0.0007
1764659520,86566.0,86566.0,86566.0,86566.0,0.0017
1764659580,86560.0,86560.0,86560.0,86560.0,0.00231
1764659640,86512.0,86512.0,86512.0,86512.0,0.0005
1764659700,86512.0,86527.0,86477.0,86527.0,0.00359
1764659760,86527.0,86527.0,86527.0,86527.0,0.0
1764659820,86521.0,86521.0,86521.0,86521.0,0.00181
1764659880,86497.0,86497.0,86497.0,86497.0,0.0017
1764659940,86511.0,86511.0,86511.0,86511.0,0.01007
1764660000,86511.0,86511.0,86511.0,86511.0,0.0
1764660060,86511.0,86511.0,86511.0,86511.0,0.0
1764660120,86473.0,86524.0,86446.0,86524.0,0.01208
1764660180,86523.0,86523.0,86523.0,86523.0,0.00175
1764660240,86523.0,86523.0,86523.0,86523.0,0.0
1764660300,86429.0,86429.0,86409.0,86409.0,0.0036
1764660360,86468.0,86499.0,86455.0,86455.0,0.01542
1764660420,86453.0,86453.0,86453.0,86453.0,0.00022
1764660480,86457.0,86487.0,86457.0,86487.0,0.01194
1764660540,86481.0,86504.0,86481.0,86504.0,0.00218
1764660600,86468.0,86468.0,86468.0,86468.0,0.00022
1764660660,86454.0,86454.0,86454.0,86454.0,0.01465
1764660720,86484.0,86484.0,86447.0,86447.0,0.00296
1764660780,86483.0,86483.0,86483.0,86483.0,0.00116
1764660840,86494.0,86494.0,86494.0,86494.0,0.00132
1764660900,86496.0,86496.0,86496.0,86496.0,0.00116
1764660960,86456.0,86513.0,86432.0,86513.0,0.0027
1764661020,86500.0,86500.0,86500.0,86500.0,0.00116
1764661080,86570.0,86570.0,86551.0,86551.0,0.00216
1764661140,86551.0,86551.0,86551.0,86551.0,0.0
1764661200,86533.0,86533.0,86508.0,86511.0,0.00569
1764661260,86478.0,86478.0,86478.0,86478.0,0.00048
1764661320,86549.0,86549.0,86548.0,86548.0,0.00895
1764661380,86548.0,86548.0,86548.0,86548.0,0.0
1764661440,86538.0,86570.0,86538.0,86570.0,0.00034
1764661500,86549.0,86556.0,86524.0,86524.0,0.00656
1764661560,86524.0,86540.0,86492.0,86492.0,0.00228
