timestamp,open,high,low,close,volume
1764664500,86485.0,86534.0,86462.0,86502.0,85.35306
1764664560,86503.0,86503.0,86473.0,86478.0,28.36961
1764664620,86479.0,86519.0,86478.0,86519.0,30.94438
1764664680,86519.0,86583.0,86519.0,86582.0,19.96576
1764664740,86583.0,86618.0,86582.0,86618.0,60.95862
1764664800,86609.0,86664.0,86608.0,86662.0,41.02399
1764664860,86662.0,86662.0,86615.0,86619.0,5.28243
1764664920,86619.0,86635.0,86455.0,86486.0,11.38034
1764664980,86486.0,86509.0,86367.0,86425.0,18.10821
1764665040,86425.0,86425.0,86402.0,86411.0,25.07505
1764665100,86412.0,86494.0,86412.0,86492.0,6.07269
1764665160,86493.0,86540.0,86479.0,86540.0,6.3546
1764665220,86541.0,86599.0,86541.0,86567.0,20.97767
1764665280,86567.0,86594.0,86566.0,86582.0,7.38993
1764665340,86582.0,86582.0,86556.0,86556.0,3.01928
1764665400,86556.0,86556.0,86408.0,86416.0,21.34206
1764665460,86417.0,86461.0,86416.0,86452.0,3.52538
1764665520,86452.0,86476.0,86436.0,86476.0,3.09948
1764665580,86476.0,86476.0,86446.0,86455.0,8.41841
1764665640,86455.0,86459.0,86359.0,86375.0,41.92419
1764665700,86376.0,86378.0,86318.0,86362.0,36.64008
1764665760,86363.0,86364.0,86354.0,86354.0,7.63126
1764665820,86354.0,86377.0,86353.0,86370.0,1.64418
1764665880,86370.0,86370.0,86348.0,86349.0,4.61297
1764665940,86350.0,86408.0,86350.0,86398.0,4.6947
1764666000,86399.0,86462.0,86399.0,86456.0,6.78456
1764666060,86456.0,86533.0,86455.0,86523.0,8.96967
1764666120,86523.0,86570.0,86522.0,86569.0,5.34738
1764666180,86570.0,86570.0,86521.0,86561.0,3.95674
1764666240,86561.0,86570.0,86553.0,86570.0,2.95585
1764666300,86570.0,86633.0,86552.0,86619.0,25.61361
1764666360,86619.0,86839.0,86618.0,86721.0,72.86782
1764666420,86721.0,86721.0,86660.0,86678.0,19.84308
1764666480,86678.0,86679.0,86623.0,86623.0,8.99389
1764666540,86623.0,86664.0,86615.0,86643.0,13.85166
1764666600,86644.0,86727.0,86644.0,86718.0,3.61957
1764666660,86718.0,86747.0,86656.0,86657.0,3.45014
1764666720,86657.0,86709.0,86648.0,86648.0,20.2409
1764666780,86649.0,86661.0,86631.0,86641.0,1.82028
1764666840,86642.0,86643.0,86593.0,86600.0,4.97463
1764666900,86600.0,86601.0,86536.0,86546.0,40.13186
1764666960,86547.0,86578.0,86546.0,86578.0,8.30814
1764667020,86578.0,86619.0,86513.0,86513.0,12.18365
1764667080,86514.0,86547.0,86505.0,86546.0,5.17893
1764667140,86547.0,86579.0,86547.0,86548.0,4.98658
1764667200,86548.0,86609.0,86541.0,86609.0,10.43193
1764667260,86609.0,86681.0,86608.0,86671.0,98.7424
1764667320,86671.0,86768.0,86671.0,86699.0,82.18743
1764667380,86705.0,86771.0,86705.0,86759.0,26.40685
1764667440,86760.0,86832.0,86759.0,86832.0,24.60497
1764667500,86833.0,86888.0,86826.0,86845.0,148.63541
1764667560,86845.0,86909.0,86836.0,86908.0,7.77168
1764667620,86909.0,86952.0,86856.0,86866.0,67.75611
1764667680,86867.0,86872.0,86816.0,86816.0,12.92547
1764667740,86816.0,86849.0,86804.0,86819.0,4.30398
1764667800,86820.0,86820.0,86735.0,86768.0,20.68359
1764667860,86769.0,86798.0,86733.0,86735.0,10.61526
1764667920,86735.0,86779.0,86735.0,86754.0,2.9309
1764667980,86755.0,86755.0,86716.0,86737.0,2.55911
1764668040,86738.0,86780.0,86738.0,86766.0,4.58194
1764668100,86767.0,86767.0,86684.0,86720.0,3.47324
1764668160,86720.0,86720.0,86647.0,86677.0,5.19689
1764668220,86678.0,86699.0,86669.0,86698.0,2.24632
1764668280,86699.0,86718.0,86680.0,86681.0,1.23411
1764668340,86682.0,86682.0,86638.0,86662.0,4.51625
1764668400,86661.0,86681.0,86602.0,86602.0,7.04803
1764668460,86607.0,86629.0,86601.0,86622.0,3.85053
1764668520,86622.0,86622.0,86608.0,86609.0,1.76529
1764668580,86609.0,86643.0,86600.0,86642.0,2.02162
1764668640,86642.0,86651.0,86601.0,86610.0,2.54815
1764668700,86610.0,86636.0,86564.0,86607.0,18.05641
1764668760,86607.0,86636.0,86597.0,86635.0,12.53986
1764668820,86635.0,86690.0,86624.0,86641.0,8.15943
1764668880,86640.0,86725.0,86639.0,86712.0,5.68144
1764668940,86711.0,86737.0,86711.0,86719.0,5.67095
1764669000,86719.0,86732.0,86702.0,86715.0,1.58775
1764669060,86714.0,86714.0,86637.0,86678.0,2.29808
1764669120,86679.0,86710.0,86678.0,86710.0,2.52007
1764669180,86709.0,86730.0,86697.0,86697.0,15.78435
1764669240,86697.0,86703.0,86649.0,86649.0,0.85588
1764669300,86650.0,86650.0,86602.0,86604.0,3.19468
1764669360,86606.0,86668.0,86606.0,86667.0,12.04531
1764669420,86669.0,86714.0,86669.0,86713.0,9.61702
1764669480,86714.0,86714.0,86694.0,86705.0,9.19505
1764669540,86705.0,86746.0,86705.0,86717.0,9.82273
1764669600,86718.0,86792.0,86711.0,86790.0,6.54103
1764669660,86791.0,86811.0,86774.0,86799.0,5.02709
1764669720,86800.0,86808.0,86777.0,86784.0,5.39709
1764669780,86786.0,86812.0,86737.0,86737.0,10.06366
1764669840,86737.0,86746.0,86737.0,86745.0,2.04483
1764669900,86745.0,86846.0,86745.0,86846.0,9.29923
1764669960,86846.0,86896.0,86837.0,86837.0,14.71862
1764670020,86837.0,86887.0,86837.0,86868.0,2.93873
1764670080,86868.0,86879.0,86849.0,86849.0,3.54786
1764670140,86850.0,86884.0,86850.0,86874.0,32.31813
1764670200,86874.0,86874.0,86845.0,86846.0,6.19715
1764670260,86845.0,86855.0,86826.0,86855.0,2.76606
1764670320,86858.0,86875.0,86847.0,86847.0,1.7218
1764670380,86847.0,86912.0,86847.0,86888.0,10.91224
1764670440,86889.0,86889.0,86837.0,86857.0,5.28733
1764670500,86857.0,86900.0,86853.0,86890.0,1.30565
1764670560,86890.0,86891.0,86828.0,86828.0,1.48935
1764670620,86828.0,86848.0,86811.0,86812.0,1.48024
1764670680,86811.0,86841.0,86811.0,86840.0,2.53027
1764670740,86841.0,86860.0,86835.0,86855.0,2.03004
1764670800,86855.0,86860.0,86803.0,86803.0,1.51446
1764670860,86803.0,86805.0,86772.0,86785.0,2.72545
1764670920,86784.0,86807.0,86782.0,86788.0,2.00785
1764670980,86788.0,86793.0,86746.0,86776.0,5.66039
1764671040,86776.0,86783.0,86758.0,86758.0,1.30209
1764671100,86761.0,86799.0,86760.0,86799.0,3.23292
1764671160,86799.0,86825.0,86766.0,86768.0,18.55342
1764671220,86767.0,86768.0,86741.0,86756.0,2.50638
1764671280,86757.0,86758.0,86753.0,86755.0,0.65048
1764671340,86755.0,86785.0,86754.0,86754.0,2.05371
1764671400,86755.0,86783.0,86754.0,86775.0,2.4904
1764671460,86776.0,86815.0,86771.0,86789.0,3.25714
1764671520,86790.0,86830.0,86789.0,86829.0,4.06278
1764671580,86831.0,86849.0,86793.0,86804.0,2.94364
1764671640,86805.0,86808.0,86792.0,86793.0,1.23325
1764671700,86793.0,86824.0,86793.0,86823.0,0.27739
1764671760,86824.0,86837.0,86817.0,86818.0,1.68481
1764671820,86819.0,86827.0,86789.0,86793.0,1.55931
1764671880,86794.0,86847.0,86793.0,86846.0,4.58213
1764671940,86847.0,86847.0,86827.0,86833.0,1.59784
1764672000,86833.0,86861.0,86833.0,86850.0,10.70665
1764672060,86851.0,86909.0,86851.0,86908.0,7.30606
1764672120,86908.0,86926.0,86884.0,86907.0,17.43403
1764672180,86907.0,86964.0,86907.0,86964.0,31.18348
1764672240,86965.0,87032.0,86965.0,87006.0,24.20594
1764672300,87006.0,87066.0,87006.0,87043.0,25.04012
1764672360,87043.0,87068.0,87041.0,87042.0,35.39083
1764672420,87042.0,87104.0,87042.0,87094.0,9.03625
1764672480,87094.0,87278.0,87093.0,87223.0,61.95206
1764672540,87221.0,87221.0,87116.0,87147.0,17.23609
1764672600,87148.0,87181.0,87147.0,87165.0,2.28105
1764672660,87166.0,87562.0,87165.0,87477.0,231.81578
1764672720,87479.0,87532.0,87409.0,87450.0,18.32998
1764672780,87444.0,87444.0,87296.0,87296.0,37.92263
1764672840,87297.0,87297.0,87232.0,87235.0,37.95529
1764672900,87235.0,87300.0,87234.0,87299.0,11.55987
1764672960,87300.0,87332.0,87262.0,87331.0,4.3707
1764673020,87332.0,87354.0,87232.0,87234.0,30.52929
1764673080,87234.0,87271.0,87234.0,87239.0,12.01214
1764673140,87239.0,87254.0,87234.0,87234.0,30.16373
1764673200,87237.0,87268.0,87217.0,87244.0,6.2626
1764673260,87244.0,87340.0,87244.0,87282.0,23.21602
1764673320,87282.0,87287.0,87164.0,87248.0,11.49378
1764673380,87248.0,87248.0,87207.0,87207.0,3.86607
1764673440,87208.0,87226.0,87178.0,87208.0,14.20991
1764673500,87208.0,87271.0,87169.0,87169.0,11.19771
1764673560,87169.0,87208.0,87160.0,87205.0,5.72108
1764673620,87205.0,87226.0,87161.0,87164.0,8.4172
1764673680,87164.0,87202.0,87161.0,87161.0,4.20255
1764673740,87163.0,87209.0,87163.0,87203.0,4.49756
1764673800,87204.0,87226.0,87138.0,87140.0,4.58258
1764673860,87139.0,87150.0,86985.0,87012.0,46.99969
1764673920,87009.0,87028.0,86966.0,87017.0,23.515
1764673980,87017.0,87021.0,86992.0,87011.0,8.32439
1764674040,87011.0,87040.0,87010.0,87032.0,20.749
1764674100,87032.0,87037.0,87000.0,87000.0,5.39762
1764674160,87001.0,87001.0,86944.0,86968.0,5.75143
1764674220,86969.0,87099.0,86969.0,87098.0,16.59998
1764674280,87098.0,87119.0,87080.0,87080.0,5.49045
1764674340,87080.0,87080.0,87036.0,87076.0,6.33101
1764674400,87076.0,87192.0,87076.0,87158.0,30.37449
1764674460,87159.0,87179.0,87137.0,87140.0,11.29641
1764674520,87134.0,87152.0,87106.0,87106.0,7.16674
1764674580,87107.0,87141.0,87106.0,87113.0,18.773
1764674640,87112.0,87152.0,87107.0,87139.0,2.20331
1764674700,87139.0,87140.0,87093.0,87114.0,0.5085
1764674760,87114.0,87185.0,87094.0,87185.0,20.86012
1764674820,87185.0,87299.0,87179.0,87274.0,10.47784
1764674880,87274.0,87325.0,87270.0,87317.0,46.80923
1764674940,87315.0,87388.0,87290.0,87378.0,41.07375
1764675000,87378.0,87410.0,87280.0,87281.0,9.20501
1764675060,87281.0,87334.0,87280.0,87326.0,18.39744
1764675120,87325.0,87344.0,87314.0,87315.0,26.37396
1764675180,87314.0,87347.0,87314.0,87340.0,25.53031
1764675240,87340.0,87381.0,87340.0,87380.0,4.82616
1764675300,87380.0,87381.0,87311.0,87348.0,10.30982
1764675360,87347.0,87348.0,87284.0,87328.0,26.52108
1764675420,87329.0,87329.0,87288.0,87322.0,6.52479
1764675480,87322.0,87323.0,87291.0,87302.0,2.32187
1764675540,87301.0,87324.0,87291.0,87298.0,5.74021
1764675600,87298.0,87313.0,87273.0,87294.0,23.37872
1764675660,87293.0,87314.0,87293.0,87311.0,18.25734
1764675720,87312.0,87388.0,87302.0,87315.0,3.80549
1764675780,87316.0,87316.0,87277.0,87309.0,11.05398
1764675840,87304.0,87304.0,87277.0,87282.0,1.93388
1764675900,87283.0,87335.0,87277.0,87334.0,9.32859
1764675960,87334.0,87353.0,87300.0,87347.0,1.27829
1764676020,87346.0,87354.0,87338.0,87354.0,2.3097
1764676080,87354.0,87361.0,87320.0,87338.0,9.27397
1764676140,87339.0,87344.0,87315.0,87343.0,1.03135
1764676200,87344.0,87345.0,87317.0,87318.0,3.39095
1764676260,87319.0,87334.0,87319.0,87331.0,0.89564
1764676320,87331.0,87381.0,87306.0,87376.0,3.04017
1764676380,87374.0,87416.0,87346.0,87403.0,3.0413
1764676440,87404.0,87460.0,87384.0,87458.0,10.69298
1764676500,87458.0,87550.0,87441.0,87498.0,22.41649
1764676560,87498.0,87512.0,87448.0,87449.0,20.49006
1764676620,87447.0,87447.0,87352.0,87352.0,20.87054
1764676680,87353.0,87353.0,87300.0,87306.0,6.63634
1764676740,87306.0,87325.0,87270.0,87325.0,5.84433
1764676800,87325.0,87363.0,87305.0,87351.0,31.36147
1764676860,87351.0,87351.0,87259.0,87269.0,7.20934
1764676920,87270.0,87307.0,87270.0,87272.0,1.83434
1764676980,87272.0,87310.0,87272.0,87299.0,3.80514
1764677040,87298.0,87322.0,87296.0,87322.0,1.00868
1764677100,87322.0,87377.0,87322.0,87361.0,9.73731
1764677160,87362.0,87423.0,87347.0,87422.0,11.04956
1764677220,87424.0,87485.0,87414.0,87437.0,32.11241
1764677280,87437.0,87437.0,87370.0,87375.0,0.94649
1764677340,87377.0,87427.0,87377.0,87412.0,6.62465
1764677400,87411.0,87429.0,87403.0,87424.0,3.01545
1764677460,87424.0,87447.0,87400.0,87405.0,9.67068
1764677520,87404.0,87443.0,87404.0,87423.0,7.49853
1764677580,87423.0,87429.0,87410.0,87428.0,1.20701
1764677640,87428.0,87429.0,87377.0,87408.0,3.29607
1764677700,87407.0,87410.0,87376.0,87379.0,4.18232
1764677760,87379.0,87400.0,87368.0,87399.0,4.54072
1764677820,87399.0,87406.0,87359.0,87404.0,4.41556
1764677880,87405.0,87421.0,87388.0,87406.0,3.10762
1764677940,87407.0,87446.0,87406.0,87406.0,3.61657
1764678000,87406.0,87409.0,87364.0,87364.0,6.79128
1764678060,87365.0,87365.0,87318.0,87329.0,24.3651
1764678120,87327.0,87334.0,87314.0,87320.0,4.85884
1764678180,87320.0,87328.0,87315.0,87315.0,2.03445
1764678240,87316.0,87370.0,87313.0,87369.0,2.17185
1764678300,87370.0,87370.0,87313.0,87351.0,31.49938
1764678360,87352.0,87369.0,87328.0,87361.0,3.65058
1764678420,87361.0,87399.0,87361.0,87381.0,2.44804
1764678480,87380.0,87383.0,87330.0,87339.0,10.40821
1764678540,87340.0,87416.0,87339.0,87400.0,2.19359
1764678600,87401.0,87471.0,87400.0,87471.0,36.33795
1764678660,87470.0,87519.0,87426.0,87443.0,112.1467
1764678720,87443.0,87443.0,87346.0,87349.0,9.34855
1764678780,87348.0,87351.0,87314.0,87317.0,115.28426
1764678840,87317.0,87317.0,87226.0,87244.0,17.91645
1764678900,87243.0,87298.0,87243.0,87248.0,3.57108
1764678960,87248.0,87249.0,87173.0,87198.0,20.31607
1764679020,87198.0,87273.0,87198.0,87272.0,18.93388
1764679080,87272.0,87273.0,87242.0,87242.0,3.81848
1764679140,87243.0,87385.0,87242.0,87385.0,7.21094
1764679200,87384.0,87396.0,87345.0,87373.0,13.60289
1764679260,87372.0,87372.0,87291.0,87328.0,7.09132
1764679320,87329.0,87347.0,87262.0,87278.0,14.97998
1764679380,87277.0,87318.0,87254.0,87304.0,3.83447
1764679440,87305.0,87305.0,87285.0,87286.0,3.00028
1764679500,87286.0,87311.0,87269.0,87270.0,5.5687
1764679560,87270.0,87321.0,87270.0,87285.0,0.53246
1764679620,87284.0,87284.0,87260.0,87260.0,2.18326
1764679680,87260.0,87261.0,87227.0,87260.0,4.64033
1764679740,87260.0,87261.0,87230.0,87231.0,11.12796
1764679800,87232.0,87289.0,87232.0,87288.0,18.49299
1764679860,87288.0,87304.0,87201.0,87209.0,11.23277
1764679920,87210.0,87267.0,87209.0,87266.0,2.14154
1764679980,87267.0,87278.0,87244.0,87246.0,1.16163
1764680040,87246.0,87247.0,87204.0,87216.0,1.76681
1764680100,87216.0,87274.0,87216.0,87273.0,0.58541
1764680160,87273.0,87274.0,87181.0,87185.0,5.02769
1764680220,87186.0,87223.0,87186.0,87212.0,37.22423
1764680280,87211.0,87211.0,87170.0,87182.0,19.94671
1764680340,87182.0,87224.0,87174.0,87223.0,7.67819
1764680400,87223.0,87277.0,87209.0,87230.0,2.96445
1764680460,87232.0,87253.0,87169.0,87170.0,5.70579
1764680520,87170.0,87191.0,87138.0,87139.0,8.72429
1764680580,87138.0,87144.0,87063.0,87078.0,20.26323
1764680640,87078.0,87140.0,87077.0,87085.0,22.04787
1764680700,87086.0,87198.0,87086.0,87120.0,2.26252
1764680760,87120.0,87144.0,87091.0,87131.0,8.72543
1764680820,87132.0,87133.0,87067.0,87133.0,21.61305
1764680880,87134.0,87147.0,87006.0,87006.0,10.96857
1764680940,87007.0,87107.0,87005.0,87041.0,3.62373
1764681000,87042.0,87162.0,87022.0,87162.0,2.06241
1764681060,87162.0,87242.0,87128.0,87130.0,20.87882
1764681120,87129.0,87130.0,87100.0,87122.0,6.28962
1764681180,87123.0,87128.0,87099.0,87099.0,5.5473
1764681240,87100.0,87128.0,87099.0,87114.0,3.94926
1764681300,87114.0,87231.0,87114.0,87217.0,25.94681
1764681360,87218.0,87354.0,87218.0,87354.0,27.82447
1764681420,87354.0,87360.0,87314.0,87358.0,3.66384
1764681480,87357.0,87357.0,87284.0,87284.0,20.20699
1764681540,87283.0,87313.0,87238.0,87312.0,4.5943
1764681600,87313.0,87393.0,87312.0,87375.0,51.14701
1764681660,87376.0,87388.0,87372.0,87375.0,11.37337
1764681720,87375.0,87375.0,87265.0,87314.0,13.21988
1764681780,87308.0,87342.0,87278.0,87279.0,2.75657
1764681840,87279.0,87324.0,87268.0,87323.0,1.9545
1764681900,87324.0,87351.0,87304.0,87351.0,9.3602
1764681960,87351.0,87368.0,87301.0,87363.0,5.03505
1764682020,87362.0,87362.0,87310.0,87310.0,11.88882
1764682080,87315.0,87352.0,87315.0,87345.0,5.28411
1764682140,87346.0,87346.0,87270.0,87270.0,2.95503
1764682200,87270.0,87325.0,87249.0,87317.0,17.40553
1764682260,87318.0,87334.0,87281.0,87333.0,30.20377
1764682320,87334.0,87349.0,87296.0,87333.0,4.18642
1764682380,87334.0,87361.0,87317.0,87317.0,6.83626
1764682440,87317.0,87350.0,87310.0,87310.0,4.3267
1764682500,87312.0,87361.0,87310.0,87361.0,1.15147
1764682560,87361.0,87511.0,87360.0,87511.0,65.89146
1764682620,87510.0,87510.0,87362.0,87418.0,13.0747
1764682680,87418.0,87431.0,87399.0,87402.0,14.84347
1764682740,87402.0,87478.0,87402.0,87477.0,4.91306
1764682800,87478.0,87536.0,87478.0,87491.0,20.80215
1764682860,87491.0,87500.0,87457.0,87457.0,33.86912
1764682920,87458.0,87474.0,87415.0,87418.0,32.50942
1764682980,87418.0,87462.0,87418.0,87453.0,8.24806
1764683040,87452.0,87452.0,87417.0,87431.0,3.06845
1764683100,87431.0,87500.0,87431.0,87499.0,5.66605
1764683160,87500.0,87523.0,87487.0,87487.0,3.63542
1764683220,87486.0,87501.0,87460.0,87477.0,3.88245
1764683280,87479.0,87502.0,87470.0,87497.0,1.72375
1764683340,87498.0,87520.0,87438.0,87507.0,6.76733
1764683400,87508.0,87547.0,87507.0,87547.0,4.78289
1764683460,87548.0,87578.0,87473.0,87487.0,20.28413
1764683520,87488.0,87816.0,87488.0,87681.0,162.71813
1764683580,87677.0,87682.0,87570.0,87586.0,36.47639
1764683640,87576.0,87675.0,87576.0,87667.0,43.93837
1764683700,87667.0,87760.0,87653.0,87759.0,30.86173
1764683760,87760.0,87795.0,87711.0,87726.0,55.91772
1764683820,87729.0,87796.0,87715.0,87782.0,60.77886
1764683880,87782.0,87841.0,87771.0,87807.0,129.37765
1764683940,87807.0,87831.0,87644.0,87688.0,67.96951
1764684000,87687.0,87689.0,87572.0,87604.0,65.2709
1764684060,87605.0,87679.0,87605.0,87671.0,19.29395
1764684120,87672.0,87672.0,87577.0,87577.0,13.94864
1764684180,87578.0,87667.0,87556.0,87643.0,53.39542
1764684240,87644.0,87738.0,87643.0,87737.0,68.59346
1764684300,87737.0,87824.0,87737.0,87790.0,31.56137
1764684360,87791.0,87834.0,87731.0,87811.0,27.3622
1764684420,87810.0,87955.0,87810.0,87940.0,75.26098
1764684480,87935.0,88234.0,87935.0,88089.0,329.76846
