side,entry_price,exit_price,size,entry_ts,exit_ts,pnl,return_pct,exit_reason
long,86396.0,86357.0,0.919143141004386,1764664860.0,1764664920.0,-35.846582499171056,-0.00352099634242326,bar_close
long,86355.0,86349.0,0.9163416995740999,1764665280.0,1764665340.0,-5.498050197444599,-0.0005419489317352787,bar_close
long,86440.0,86388.0,0.9149445011011261,1764667260.0,1764667320.0,-47.577114057258555,-0.004692272096251735,bar_close
long,86475.0,86446.0,1.1670291722898234,1764668880.0,1764668940.0,-33.84384599640488,-0.003353570396068228,bar_close
long,86552.0,86530.0,1.1620807054002036,1764669660.0,1764669720.0,-25.56577551880448,-0.002541824567889823,bar_close
long,86604.0,86604.0,1.1584309207266452,1764669900.0,1764669960.0,0.0,0.0,bar_close
long,86621.0,86595.0,1.1582035702498283,1764670740.0,1764670800.0,-30.113292826495538,-0.0030015816026136848,bar_close
long,86700.0,86748.0,0.8998664642868447,1764672180.0,1764672240.0,43.19359028576854,0.004318339100346021,bar_close
long,86813.0,86832.0,0.9025760249950862,1764672360.0,1764672420.0,17.14894447490664,0.0017071175975948304,bar_close
long,86881.0,86902.0,0.9034091944706285,1764672540.0,1764672600.0,18.9715930838832,0.001885337415545401,bar_close
long,86928.0,86928.0,1.0669912919207587,1764672720.0,1764672780.0,0.0,0.0,bar_close
long,87013.0,86970.0,0.9037393567726314,1764673560.0,1764673620.0,-38.86079234122315,-0.003854596439612472,bar_close
long,87146.0,87108.0,1.0602196283770735,1764676380.0,1764676440.0,-40.28834587832879,-0.00401165859591949,bar_close
long,87196.0,87196.0,0.8947624819113774,1764676500.0,1764676560.0,0.0,0.0,bar_close
long,87131.0,87200.0,0.895429977536634,1764678600.0,1764678660.0,61.784668450027745,0.006176906038034682,bar_close
long,87036.0,86998.0,1.156338929995585,1764679560.0,1764679620.0,-43.940879339832236,-0.004366009467346846,bar_close
long,86916.0,86970.0,1.1528798646704566,1764681300.0,1764681360.0,62.255512692204654,0.006212895209167471,bar_close
long,87062.0,87005.0,0.9033158430406283,1764681420.0,1764681480.0,-51.48900305331581,-0.0051067055661482615,bar_close
long,87064.0,87064.0,0.8986822303476446,1764681600.0,1764681660.0,0.0,0.0,bar_close
long,87041.0,87045.0,1.1524611552496677,1764682020.0,1764682080.0,4.609844620998671,0.00045955354373226415,bar_close
long,87102.0,87138.0,0.8987029745704015,1764682680.0,1764682740.0,32.35330708453446,0.003223806571605704,bar_close
long,87138.0,87154.0,0.9012277340114586,1764682740.0,1764682800.0,14.419643744183338,0.0014322109756937272,bar_close
long,87225.0,87181.0,0.9016182918600759,1764683400.0,1764683460.0,-39.67120484184334,-0.003934651762682717,bar_close
long,88083.0,88324.0,0.8893227990614391,1764685500.0,1764685560.0,214.3267945738068,0.021341234971560912,bar_close
long,88521.0,88553.0,1.0660296974122623,1764686700.0,1764686760.0,34.11295031719239,0.0033257645078568925,bar_close
long,88929.0,88999.0,0.9026532415733736,1764687540.0,1764687600.0,63.18572691013615,0.006139729447087002,bar_close
long,90035.0,90036.0,0.897038915863582,1764688620.0,1764688680.0,0.897038915863582,8.663297606486367e-05,bar_close
long,89805.0,89916.0,0.8994142385537702,1764689460.0,1764689520.0,99.8349804794685,0.009640888591949223,bar_close
long,90055.0,90123.0,0.9055644721676885,1764690060.0,1764690120.0,61.57838410740282,0.005889734051413025,bar_close
long,90413.0,90518.0,0.9072912074270174,1764693360.0,1764693420.0,95.26557677983683,0.009058431862674615,bar_close
long,90642.0,90627.0,0.9131968782240204,1764694380.0,1764694440.0,-13.697953173360306,-0.0012907923479181834,bar_close
long,91099.0,91138.0,0.9074429730428375,1764695940.0,1764696000.0,35.39027594867066,0.0033392243603113094,bar_close
long,91266.0,91358.0,0.9088071302963764,1764696240.0,1764696300.0,83.61025598726663,0.007862730918414305,bar_close
long,91558.0,91554.0,0.9130316471562263,1764696780.0,1764696840.0,-3.6521265886249052,-0.00034076760086502544,bar_close
long,91305.0,91271.0,0.9152496025731176,1764697800.0,1764697860.0,-31.118486487486,-0.0029045506817808446,bar_close
long,91296.0,91305.0,0.9126811773608493,1764698040.0,1764698100.0,8.214130596247644,0.0007689274447949527,bar_close
long,91776.0,91792.0,0.9086058554195741,1764700260.0,1764700320.0,14.537693686713185,0.0013598326359832635,bar_close
long,91704.0,91642.0,0.9105557554495245,1764701280.0,1764701340.0,-56.45445683787052,-0.005273488615545669,bar_close
long,91608.0,91710.0,1.069444716165971,1764702060.0,1764702120.0,109.08336104892905,0.010243646843070473,bar_close
long,91713.0,91780.0,0.9149423794946131,1764702180.0,1764702240.0,61.30113942613908,0.005698210722580223,bar_close
long,91761.0,91761.0,0.9196745822093627,1764702540.0,1764702600.0,0.0,0.0,bar_close
long,91650.0,91661.0,0.9207884270388798,1764703620.0,1764703680.0,10.128672697427678,0.0009361702127659574,bar_close
long,91636.0,91584.0,0.9217912500016727,1764705240.0,1764705300.0,-47.93314500008698,-0.004426208040508097,bar_close
long,91423.0,91465.0,1.084950480926227,1764705900.0,1764705960.0,45.56792019890153,0.004226507552803998,bar_close
long,91459.0,91313.0,0.9233734704261368,1764706200.0,1764706260.0,-134.81252668221597,-0.012451480991482522,bar_close
long,90747.0,90646.0,0.9190306734501721,1764707640.0,1764707700.0,-92.82209801846739,-0.008681278719957684,bar_close
long,90641.0,90611.0,0.9121177409675393,1764708780.0,1764708840.0,-27.363532229026177,-0.002581613177259739,bar_close
long,90643.0,90678.0,1.166337092624182,1764709140.0,1764709200.0,40.82179824184637,0.003861302031044868,bar_close
long,90706.0,90702.0,1.1700274631132694,1764709320.0,1764709380.0,-4.680109852453078,-0.00044098516084933745,bar_close
long,90750.0,90857.0,1.1689444624862555,1764709560.0,1764709620.0,125.07705748602933,0.011790633608815429,bar_close
long,91048.0,91009.0,1.178855994041472,1764711660.0,1764711720.0,-45.97538376761741,-0.00428345488094192,bar_close
long,91169.0,91169.0,0.9143538574745054,1764712260.0,1764712320.0,0.0,0.0,bar_close
long,91112.0,91066.0,1.1729818981891715,1764720000.0,1764720060.0,-53.95716731670189,-0.005048731231890422,bar_close
long,91032.0,91180.0,1.1680854538474905,1764720480.0,1764720540.0,172.8766471694286,0.01625801915809825,bar_close
long,91180.0,91212.0,1.0875488532694793,1764720540.0,1764720600.0,34.801563304623336,0.0032205204959808,bar_close
long,91127.0,91127.0,1.1896576990286665,1764721380.0,1764721440.0,0.0,0.0,bar_close
long,90828.0,90890.0,1.0952796490421524,1764722340.0,1764722400.0,67.90733824061344,0.006263940375991855,bar_close
long,90955.0,90884.0,1.1006015024494633,1764722520.0,1764722580.0,-78.14270667391189,-0.007163206110326048,bar_close
long,91336.0,91336.0,1.0881594924872195,1764723660.0,1764723720.0,0.0,0.0,bar_close
long,91337.0,91268.0,1.0881475788104786,1764723960.0,1764724020.0,-75.08218293792302,-0.006932310789584015,bar_close
long,91294.0,91332.0,1.0811131724142038,1764724140.0,1764724200.0,41.08230055173974,0.0038195925510213277,bar_close
long,91471.0,91500.0,1.0831425969443038,1764724800.0,1764724860.0,31.41113531138481,0.0029093116622626136,bar_close
long,91614.0,91649.0,1.0845982038162332,1764725580.0,1764725640.0,37.96093713356816,0.003505757532563093,bar_close
long,91886.0,91930.0,1.0851786699554713,1764726480.0,1764726540.0,47.74786147804074,0.0043941917798397245,bar_close
long,92247.0,92360.0,1.1831147242774334,1764727920.0,1764727980.0,133.69196384334998,0.01224972085813089,bar_close
long,92370.0,92400.0,1.0975176408804237,1764728700.0,1764728760.0,32.92552922641271,0.0029803412108591405,bar_close
long,92400.0,92330.0,1.1004312190332575,1764729300.0,1764729360.0,-77.03018533232802,-0.0069518716577540085,bar_close
long,92334.0,92400.0,1.093562278343455,1764730500.0,1764730560.0,72.17511037066804,0.006559307068073833,bar_close
long,92434.0,92444.0,1.0995444553528317,1764731340.0,1764731400.0,10.995444553528317,0.000992759221524038,bar_close
long,92434.0,92447.0,1.1994110673241092,1764731820.0,1764731880.0,15.59234387521342,0.001406408897159054,bar_close
long,92441.0,92441.0,1.1021005208144248,1764732960.0,1764733020.0,0.0,0.0,bar_close
long,92403.0,92476.0,1.2015008823933082,1764734880.0,1764734940.0,87.7095644147115,0.007900176401199095,bar_close
long,92589.0,92620.0,1.1090317260448301,1764735060.0,1764735120.0,34.37998350738973,0.0030724015621217864,bar_close
long,92556.0,92506.0,1.2127056216237722,1764735540.0,1764735600.0,-60.63528108118861,-0.0054021349237218545,bar_close
long,92650.0,92556.0,1.1057011064953421,1764736560.0,1764736620.0,-103.93590401056215,-0.009310180629186374,bar_close
long,92647.0,92624.0,1.095442299810883,1764736740.0,1764736800.0,-25.19517289565031,-0.002278096684505831,bar_close
long,92921.0,92863.0,1.0897239589278682,1764738900.0,1764738960.0,-63.203989617816354,-0.005727825724192024,bar_close
long,92874.0,92874.0,1.084030519152286,1764739320.0,1764739380.0,0.0,0.0,bar_close
long,92950.0,93000.0,1.083144168216777,1764739920.0,1764739980.0,54.157208410838855,0.0049362402303578775,bar_close
long,93212.0,93168.0,1.1828418028050691,1764740340.0,1764740400.0,-52.04503932342304,-0.00472042226322791,bar_close
long,93146.0,93165.0,1.1780924541025044,1764741300.0,1764741360.0,22.383756627947584,0.0020398084727202455,bar_close
long,93500.0,93500.0,1.0791768617925996,1764743040.0,1764743100.0,0.0,0.0,bar_close
long,93450.0,93396.0,1.0797542704933982,1764743820.0,1764743880.0,-58.306730606643505,-0.00530261542819375,bar_close
long,92944.0,92976.0,1.1767878506417295,1764745020.0,1764745080.0,37.657211220535345,0.0034429333792391115,bar_close
long,92680.0,92671.0,0.9236784078523436,1764746700.0,1764746760.0,-8.313105670671092,-0.0007574449719464824,bar_close
long,92603.0,92603.0,1.184290045090802,1764747780.0,1764747840.0,0.0,0.0,bar_close
long,92744.0,92723.0,0.9223418508531437,1764748800.0,1764748860.0,-19.369178867916016,-0.0017661519882687824,bar_close
long,92803.0,92786.0,0.9201275068732071,1764748920.0,1764748980.0,-15.642167616844521,-0.001428833119618978,bar_close
long,92716.0,92658.0,0.919674965625597,1764750660.0,1764750720.0,-53.34114800628463,-0.004879416713404375,bar_close
long,92449.0,92442.0,0.9178306218400829,1764753060.0,1764753120.0,-6.42481435288058,-0.0005905958961156962,bar_close
long,92442.0,92396.0,1.1761000190076405,1764753120.0,1764753180.0,-54.100600874351464,-0.004976093117846866,bar_close
long,92356.0,92449.0,0.9136431300589178,1764754560.0,1764754620.0,84.96881109547935,0.007854389536142752,bar_close
long,92449.0,92449.0,0.9198929317382141,1764754920.0,1764754980.0,0.0,0.0,bar_close
long,92404.0,92271.0,1.179924246345565,1764756180.0,1764756240.0,-156.92992476396014,-0.014393316306653392,bar_close
long,92404.0,92404.0,0.9070941542910184,1764756300.0,1764756360.0,0.0,0.0,bar_close
long,92392.0,92342.0,0.9072119689270418,1764756900.0,1764756960.0,-45.36059844635209,-0.004221144687851761,bar_close
long,92542.0,92571.0,0.9019182162177789,1764759420.0,1764759480.0,26.15562827031559,0.002444295563095675,bar_close
long,92683.0,92617.0,0.9027473157508298,1764759660.0,1764759720.0,-59.581322839554765,-0.005554416667565788,bar_close
long,92654.0,92594.0,1.1513000829054338,1764760080.0,1764760140.0,-69.07800497432603,-0.0064757053122369256,bar_close
long,92525.0,92500.0,0.8934427096329197,1764760620.0,1764760680.0,-22.336067740822994,-0.002107538503107268,bar_close
long,92656.0,92655.0,0.890299229196247,1764760980.0,1764761040.0,-0.890299229196247,-8.418235192540147e-05,bar_close
long,92616.0,92635.0,0.8906087614064496,1764761880.0,1764761940.0,16.921566466722542,0.0016001554806944803,bar_close
long,92604.0,92617.0,1.143781368264263,1764762300.0,1764762360.0,14.86915778743542,0.0014038270485076238,bar_close
long,92635.0,92627.0,1.145003739457205,1764762720.0,1764762780.0,-9.16002991565764,-0.0008636044691531279,bar_close
long,92487.0,92481.0,0.8937595603950831,1764765360.0,1764765420.0,-5.362557362370499,-0.0005060170618573422,bar_close
long,92544.0,92583.0,0.8927570940831773,1764766200.0,1764766260.0,34.81752666924391,0.0032870850622406635,bar_close
long,92570.0,92574.0,1.1480001166525908,1764766560.0,1764766620.0,4.592000466610363,0.00043210543372582913,bar_close
long,92593.0,92664.0,1.1482108885466118,1764766980.0,1764767040.0,81.52297308680944,0.007667966260948452,bar_close
long,92693.0,92702.0,0.9014983441745366,1764767760.0,1764767820.0,8.113485097570829,0.000757338741868318,bar_close
long,92702.0,92608.0,0.9020934952895446,1764767820.0,1764767880.0,-84.7967885572172,-0.007909214472179673,bar_close
long,92713.0,92713.0,0.8948524613547729,1764768360.0,1764768420.0,0.0,0.0,bar_close
long,92674.0,92655.0,0.8952290421216853,1764768720.0,1764768780.0,-17.00935180031202,-0.0015991540237822906,bar_close
long,92805.0,92786.0,0.8925357826145427,1764769440.0,1764769500.0,-16.95817986967631,-0.001596896718926782,bar_close
long,92794.0,92749.0,0.8912161293031786,1764769980.0,1764770040.0,-40.10472581864304,-0.003782572149061362,bar_close
long,92057.0,91999.0,0.8949530469293345,1764771420.0,1764771480.0,-51.907276721901404,-0.004914346546161618,bar_close
long,92026.0,92171.0,0.8908549310275672,1764772620.0,1764772680.0,129.17396499899723,0.012290004998587354,bar_close
long,92400.0,92400.0,0.8981533853867434,1764774300.0,1764774360.0,0.0,0.0,bar_close
long,92118.0,92177.0,0.9009028942197516,1764776040.0,1764776100.0,53.15327075896534,0.004995766299745977,bar_close
long,92112.0,92138.0,1.1608494497453354,1764777600.0,1764777660.0,30.18208569337872,0.002822650686121244,bar_close
long,91947.0,91947.0,0.9096478252695942,1764778740.0,1764778800.0,0.0,0.0,bar_close
long,91884.0,91906.0,0.9102715226814612,1764779160.0,1764779220.0,20.025973498992144,0.001867572156196944,bar_close
long,92047.0,92047.0,0.9103565698323194,1764779400.0,1764779460.0,0.0,0.0,bar_close
long,92290.0,92300.0,0.9079595967423937,1764780180.0,1764780240.0,9.079595967423938,0.0008451619893812982,bar_close
long,91951.0,91971.0,1.1693297633145945,1764781860.0,1764781920.0,23.38659526629189,0.0021750715054757426,bar_close
long,92199.0,92347.0,0.9116023761101367,1764781980.0,1764782040.0,134.91715166430023,0.012520743175088667,bar_close
long,92347.0,92299.0,0.9215370424373291,1764782040.0,1764782100.0,-44.2337780369918,-0.004054273555177753,bar_close
long,92315.0,92315.0,0.9181190249609651,1764783360.0,1764783420.0,0.0,0.0,bar_close
long,92400.0,92400.0,1.1759928653190075,1764783540.0,1764783600.0,0.0,0.0,bar_close
long,92541.0,92646.0,0.9158768306941949,1764784080.0,1764784140.0,96.16706722289047,0.008850131293156547,bar_close
long,92670.0,92664.0,1.182943902316879,1764784620.0,1764784680.0,-7.097663413901275,-0.0006474587245063128,bar_close
long,92850.0,92834.0,0.9203112454386819,1764785040.0,1764785100.0,-14.72497992701891,-0.0013441033925686591,bar_close
long,92954.0,92957.0,0.9180459613954306,1764785520.0,1764785580.0,2.754137884186292,0.00025173741850807924,bar_close
long,92725.0,92725.0,0.9205449077492319,1764786060.0,1764786120.0,0.0,0.0,bar_close
long,92782.0,92756.0,1.0851038807450455,1764786240.0,1764786300.0,-28.212700899371182,-0.002578086266732771,bar_close
long,92790.0,92775.0,0.9175284783277554,1764787260.0,1764787320.0,-13.762927174916332,-0.0012609117361784676,bar_close
long,92206.0,92206.0,0.9221755273200017,1764788280.0,1764788340.0,0.0,0.0,bar_close
long,92340.0,92408.0,0.9208373042242591,1764788580.0,1764788640.0,62.61693668724962,0.005743989603638727,bar_close
long,92371.0,92375.0,0.9258157731130833,1764789540.0,1764789600.0,3.703263092452333,0.00033776834720853944,bar_close
long,92378.0,92378.0,1.187254238998376,1764789780.0,1764789840.0,0.0,0.0,bar_close
long,92457.0,92409.0,1.186239788119796,1764790440.0,1764790500.0,-56.93950982975021,-0.005191602582822284,bar_close
long,92565.0,92579.0,0.9193894674410166,1764791160.0,1764791220.0,12.871452544174232,0.0011797115540431048,bar_close
long,92666.0,92676.0,0.9194708240727155,1764791400.0,1764791460.0,9.194708240727156,0.0008417326743357866,bar_close
long,92762.0,92552.0,0.9192924053793572,1764792180.0,1764792240.0,-193.051405129665,-0.017658092753498198,bar_close
long,92722.0,92685.0,0.9034490320289527,1764792420.0,1764792480.0,-33.42761418507125,-0.0031125299281723863,bar_close
long,92605.0,92598.0,0.9017749123389125,1764792960.0,1764793020.0,-6.3124243863723875,-0.0005896009934668754,bar_close
long,92661.0,92661.0,0.9006985554540883,1764793860.0,1764793920.0,0.0,0.0,bar_close
long,92743.0,92743.0,0.8999021904287253,1764794160.0,1764794220.0,0.0,0.0,bar_close
long,92848.0,92848.0,0.8988845085185602,1764794880.0,1764794940.0,0.0,0.0,bar_close
long,92564.0,92682.0,1.15595181887918,1764796020.0,1764796080.0,136.40231462774324,0.012747936562810596,bar_close
long,92682.0,92629.0,0.911973920513451,1764796080.0,1764796140.0,-48.334617787212906,-0.004460413025182883,bar_close
long,92662.0,92628.0,0.9081021009937992,1764796260.0,1764796320.0,-30.875471433789173,-0.002862014633830481,bar_close
long,92755.0,92830.0,0.9045952046262073,1764796800.0,1764796860.0,67.84464034696555,0.006306937631394533,bar_close
long,92960.0,92947.0,0.9082929905315211,1764797520.0,1764797580.0,-11.807808876909775,-0.0010907917383820998,bar_close
long,93137.0,93187.0,1.0681176068907132,1764798960.0,1764799020.0,53.40588034453566,0.00493896088557716,bar_close
long,92968.0,92968.0,1.072594002708809,1764806700.0,1764806760.0,0.0,0.0,bar_close
long,92716.0,92764.0,1.0755092890529419,1764807420.0,1764807480.0,51.62444587454121,0.004750750552604664,bar_close
long,92643.0,92643.0,1.0814702616823098,1764807540.0,1764807600.0,0.0,0.0,bar_close
long,92756.0,92756.0,1.0801527605010373,1764807720.0,1764807780.0,0.0,0.0,bar_close
long,92947.0,92947.0,1.0779331172930187,1764810300.0,1764810360.0,0.0,0.0,bar_close
long,93093.0,93049.0,1.0762425687541943,1764810600.0,1764810660.0,-47.35467302518455,-0.00433721875847113,bar_close
long,93070.0,93059.0,1.0718394830643938,1764811620.0,1764811680.0,-11.790234313708332,-0.001084572649302549,bar_close
long,93141.0,93141.0,1.0698608341159637,1764812040.0,1764812100.0,0.0,0.0,bar_close
long,93089.0,93145.0,1.0704584639473513,1764814140.0,1764814200.0,59.94567398105168,0.005520333798205765,bar_close
long,93280.0,93356.0,1.0741637828534953,1764814380.0,1764814440.0,81.63644749686564,0.007476541216829784,bar_close
long,93403.0,93403.0,1.0807696982319308,1764814500.0,1764814560.0,0.0,0.0,bar_close
long,93533.0,93630.0,1.0792675539537602,1764814740.0,1764814800.0,104.68895273351474,0.009516616029196364,bar_close
long,93630.0,93723.0,1.0884097748545265,1764814800.0,1764814860.0,101.22210906147096,0.009114725672390071,bar_close
long,93574.0,93574.0,1.1976147300856141,1764815280.0,1764815340.0,0.0,0.0,bar_close
long,93374.0,93320.0,1.1013415825209485,1764818640.0,1764818700.0,-59.47244545613122,-0.00530693139165834,bar_close
long,93211.0,93163.0,1.0974125562409203,1764819360.0,1764819420.0,-52.67580269956417,-0.004725521539681948,bar_close
long,93060.0,93104.0,1.1921783609657672,1764822660.0,1764822720.0,52.45584788249376,0.004728132387706856,bar_close
long,93130.0,93084.0,1.0983453599362485,1764822960.0,1764823020.0,-50.52388655706743,-0.004532563589163787,bar_close
long,92683.0,92668.0,1.1972361477803757,1764825720.0,1764825780.0,-17.958542216705634,-0.0016184197749317566,bar_close
long,92500.0,92500.0,1.0990321770530742,1764827700.0,1764827760.0,0.0,0.0,bar_close
long,92632.0,92634.0,1.0974660633194724,1764828600.0,1764828660.0,2.1949321266389448,0.000198127441666709,bar_close
long,92662.0,92629.0,1.1958062828756975,1764828960.0,1764829020.0,-39.46160733489802,-0.0035613304267121367,bar_close
long,92766.0,92766.0,1.0921943365935736,1764829680.0,1764829740.0,0.0,0.0,bar_close
long,92800.0,92913.0,1.189775708087057,1764829980.0,1764830040.0,134.44465501383743,0.012176724137931033,bar_close
long,92657.0,92657.0,0.9407750430434988,1764832740.0,1764832800.0,0.0,0.0,bar_close
long,92702.0,92718.0,0.9403183659821953,1764833400.0,1764833460.0,15.045093855715125,0.0013462492718603696,bar_close
long,92771.0,92780.0,1.2062614739430904,1764834360.0,1764834420.0,10.856353265487813,0.0009701307520669176,bar_close
long,92820.0,92826.0,1.2067942979080941,1764834660.0,1764834720.0,7.240765787448565,0.0006464124111182935,bar_close
long,92886.0,92888.0,1.2067163446558553,1764834960.0,1764835020.0,2.4134326893117106,0.00021531770126822123,bar_close
long,92900.0,92944.0,0.9412995392782085,1764835080.0,1764835140.0,41.41717972824117,0.0036942949407965547,bar_close
long,93051.0,93064.0,0.9432438254379412,1764835200.0,1764835260.0,12.262169730693236,0.001089724989521875,bar_close
long,93165.0,93169.0,0.9431162574435171,1764835320.0,1764835380.0,3.7724650297740685,0.00033488971180164226,bar_close
long,92719.0,92755.0,1.2153464431398524,1764837060.0,1764837120.0,43.752471953034686,0.0038826993388625846,bar_close
long,93050.0,93066.0,0.9482656704265574,1764838020.0,1764838080.0,15.172250726824918,0.0013412144008597528,bar_close
long,92904.0,92961.0,0.9510297101186214,1764838740.0,1764838800.0,54.20869347676142,0.0047855851201239995,bar_close
long,93053.0,93053.0,0.9540508312249915,1764838920.0,1764838980.0,0.0,0.0,bar_close
long,93105.0,93125.0,0.9535179850489138,1764839160.0,1764839220.0,19.070359700978276,0.0016755276300950538,bar_close
long,93005.0,92991.0,0.9561425816208458,1764839880.0,1764839940.0,-13.385996142691841,-0.0011741304230955326,bar_close
long,93171.0,93207.0,0.9533184148901886,1764840720.0,1764840780.0,34.31946293604679,0.00301381331100879,bar_close
long,93279.0,93352.0,1.1265098569340797,1764841980.0,1764842040.0,82.23521955618781,0.007199905659365988,bar_close
long,93156.0,93089.0,0.9632311022067626,1764843240.0,1764843300.0,-64.53648384785309,-0.0056099446090428955,bar_close
long,93152.0,93039.0,1.12979368466024,1764843480.0,1764843540.0,-127.66668636660714,-0.011160254208175884,bar_close
long,93080.0,93046.0,0.9479111713526042,1764844440.0,1764844500.0,-32.22897982598854,-0.002849162011173184,bar_close
long,92530.0,92530.0,0.9508287667443822,1764848220.0,1764848280.0,0.0,0.0,bar_close
long,92514.0,92530.0,1.2192220635055333,1764848580.0,1764848640.0,19.507553016088533,0.0017294679724149861,bar_close
long,92649.0,92615.0,1.2195510530422538,1764849300.0,1764849360.0,-41.464735803436625,-0.003669764379539984,bar_close
long,92533.0,92507.0,1.2165988150743778,1764851160.0,1764851220.0,-31.631569191933824,-0.0028098083926815297,bar_close
long,92819.0,92725.0,0.9433649739969111,1764852060.0,1764852120.0,-88.67630755570964,-0.007899244766696473,bar_close
long,92553.0,92555.0,0.9386029445019044,1764855180.0,1764855240.0,1.8772058890038088,0.00016855207286635765,bar_close
long,92491.0,92418.0,0.939390432889892,1764855660.0,1764855720.0,-68.57550160096211,-0.006156274664561957,bar_close
long,92171.0,92180.0,1.2010879390554663,1764856260.0,1764856320.0,10.809791451499196,0.0009764459537164616,bar_close
long,92253.0,92253.0,1.201192095055948,1764857040.0,1764857100.0,0.0,0.0,bar_close
long,92243.0,92176.0,1.2013223154623807,1764857340.0,1764857400.0,-80.48859513597951,-0.007263423782834471,bar_close
long,92376.0,92376.0,0.9288860412573886,1764858360.0,1764858420.0,0.0,0.0,bar_close
long,92288.0,92180.0,0.9297717682384766,1764859260.0,1764859320.0,-100.41535096975548,-0.009127947295423024,bar_close
long,91814.0,91693.0,0.9260410962339997,1764859980.0,1764860040.0,-112.05097264431396,-0.01027947807523907,bar_close
long,91871.0,91845.0,0.9159532346769143,1764860760.0,1764860820.0,-23.81478410159977,-0.00220744304513938,bar_close
long,92037.0,92185.0,0.9122829330270469,1764861060.0,1764861120.0,135.01787408800294,0.012542781707356824,bar_close
long,92185.0,92190.0,0.9222424876595622,1764861120.0,1764861180.0,4.611212438297811,0.00042306232033411073,bar_close
long,92333.0,92460.0,0.9211537714784039,1764861480.0,1764861540.0,116.9865289777573,0.010728558586854104,bar_close
long,92155.0,92155.0,0.9328347469800007,1764862020.0,1764862080.0,0.0,0.0,bar_close
long,92241.0,92206.0,1.1948269584210978,1764862500.0,1764862560.0,-41.818943544738424,-0.0037944081265380908,bar_close
long,92655.0,92610.0,0.9242803771873402,1764863700.0,1764863760.0,-41.59261697343031,-0.0037882467217095674,bar_close
long,92667.0,92656.0,1.180332997361939,1764863940.0,1764864000.0,-12.983662970981328,-0.001187046089762267,bar_close
